HEADER_TIME_STAMP,X,Y,Z,HZ
2018-06-14 14:25:51.685,-0.250,0.062,1.125,1
2018-06-14 14:25:51.735,-0.266,0.031,1.109,1
2018-06-14 14:25:51.785,-0.172,-0.172,1.125,1
2018-06-14 14:25:51.835,-0.141,-0.188,1.141,1
2018-06-14 14:25:51.885,-0.047,-0.250,1.125,1
2018-06-14 14:25:51.935,0.000,-0.281,1.141,1
2018-06-14 14:25:51.985,0.172,-0.266,1.125,1
2018-06-14 14:25:52.035,0.234,-0.219,1.125,1
2018-06-14 14:25:52.085,0.312,-0.156,1.125,1
2018-06-14 14:25:52.135,0.422,0.047,1.141,1
2018-06-14 14:25:52.185,0.391,0.125,1.141,1
2018-06-14 14:25:52.235,0.391,0.172,1.141,1
2018-06-14 14:25:52.285,0.344,0.266,1.109,1
2018-06-14 14:25:52.335,0.234,0.344,1.141,1
2018-06-14 14:25:52.385,0.156,0.359,1.125,1
2018-06-14 14:25:52.435,0.141,0.391,1.141,1
2018-06-14 14:25:52.485,-0.094,0.344,1.109,1
2018-06-14 14:25:52.535,-0.188,0.297,1.141,1
2018-06-14 14:25:52.585,-0.219,0.219,1.141,1
2018-06-14 14:25:52.635,-0.250,0.141,1.125,1
2018-06-14 14:25:52.685,-0.281,0.047,1.141,1
2018-06-14 14:25:52.735,-0.281,-0.016,1.172,1
2018-06-14 14:25:52.785,-0.234,-0.109,1.109,1
2018-06-14 14:25:52.835,-0.094,-0.234,1.141,1
2018-06-14 14:25:52.885,0.047,-0.266,1.141,1
2018-06-14 14:25:52.935,0.094,-0.234,1.141,1
2018-06-14 14:25:52.985,0.141,-0.250,1.125,1
2018-06-14 14:25:53.035,0.250,-0.203,1.109,1
2018-06-14 14:25:53.085,0.344,-0.141,1.141,1
2018-06-14 14:25:53.135,0.359,-0.062,1.141,1
